radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
UMTS,222,10,25031,27446816,90,12.2028752,45.5116994,970,25,1,1494007816,1594624386,
UMTS,222,10,25031,27446817,19,12.1819098,45.5331887,1717,44,1,1485864098,1594624392,
UMTS,222,10,25031,27446826,340,12.3171196,45.4274917,2480,91,1,1489387895,1592400256,
UMTS,222,10,25031,27446827,330,12.3104692,45.4382244,1517,20,1,1491675170,1587994995,
UMTS,222,10,25031,27446836,369,12.3269587,45.4250337,4971,279,1,1483175255,1592849795,
UMTS,222,10,25031,27446837,377,12.3192154,45.4330729,5035,40,1,1491335665,1594242493,
UMTS,222,10,25031,27446846,71,12.1078473,45.5037572,1451,41,1,1551427390,1594052236,
UMTS,222,10,25031,27446847,49,12.0863409,45.5057753,3913,41,1,1484159983,1591446826,
UMTS,222,10,25031,27448095,246,12.2111014,45.4640072,329,7,1,1594624386,1594624386,
UMTS,222,10,25031,27449235,53,12.0971598,45.4989607,1108,91,1,1551427390,1594896763,
UMTS,222,10,25031,27449237,69,12.0833440,45.5036200,0,1,1,1584128867,1584128867,
UMTS,222,10,25031,27456276,198,12.1726801,45.4206533,3557,89,1,1483776035,1592928742,
UMTS,222,10,25031,27457095,498,12.2721208,45.2077535,1873,30,1,1498946194,1582311274,
UMTS,222,10,25031,27457096,487,12.2815508,45.1988617,1354,106,1,1499046119,1597450519,
UMTS,222,10,25031,33685530,488,12.3249860,45.4244790,0,1,1,1592400256,1592400256,
UMTS,222,10,25031,37751376,449,12.2692630,45.4524870,9778,18,1,1503124533,1587994995,
UMTS,222,10,25031,37751888,369,12.3251745,45.4243964,65,5,1,1592400254,1592400256,
UMTS,222,10,25032,2971,453,12.2079119,45.5888479,1095,22,1,1581972666,1581972666,
UMTS,222,10,25032,50653,178,12.2780636,45.9814195,274,7,1,1581972666,1581972666,
UMTS,222,10,25032,54371,279,12.2835987,45.9734535,138,4,1,1581972666,1581972666,
UMTS,222,10,25032,8904583,177,11.8491800,45.6807020,0,1,1,1596064005,1596064005,
UMTS,222,10,25032,9129117,64,11.7319395,45.8398279,196,9,1,1591037736,1591037736,
UMTS,222,10,25032,9172557,331,12.4015122,45.6375518,32,2,1,1595798500,1595798500,
UMTS,222,10,25032,9177997,201,12.2245684,45.6679657,422,34,1,1494814131,1595798500,
UMTS,222,10,25032,9177998,201,12.2223707,45.6655574,572,37,1,1522944515,1595798500,
UMTS,222,10,25032,9177999,209,12.2202740,45.6705973,1694,59,1,1538672371,1595798500,
UMTS,222,10,25032,9178399,451,12.2639888,45.6943219,380,4,1,1529164056,1595053169,
UMTS,222,10,25032,9179419,107,12.0209528,45.7553621,10990,116,1,1482696458,1598122310,
UMTS,222,10,25032,9179567,281,12.3468694,45.6963789,2277,46,1,1556779560,1597436719,
UMTS,222,10,25032,9179568,282,12.3091008,45.6708745,1395,75,1,1498608588,1582529188,
UMTS,222,10,25032,9179569,283,12.2988046,45.6901009,3584,103,1,1502467357,1582529188,
UMTS,222,10,25032,9180307,50,12.1861057,45.6974262,1360,144,1,1515264026,1595798494,
UMTS,222,10,25032,9180309,123,12.1760402,45.7035292,2779,81,1,1505248069,1595798494,
UMTS,222,10,25032,9182088,57,12.2530053,45.6606515,4362,25,1,1494153376,1595798500,
UMTS,222,10,25032,9184041,262,12.2435229,45.6653423,2251,652,1,1468770346,1595053169,
UMTS,222,10,25032,9184042,263,12.2443664,45.6605620,1918,55,1,1423328376,1587540830,
UMTS,222,10,25032,9184043,265,12.2405324,45.6606680,1182,241,1,1470059367,1587540808,
UMTS,222,10,25032,9184051,24,12.2584858,45.6849165,2275,236,1,1484324119,1582088748,
UMTS,222,10,25032,9184052,32,12.2598033,45.6752917,2183,431,1,1479395221,1582607156,
UMTS,222,10,25032,9184053,40,12.2547344,45.6790217,922,249,1,1488022472,1582088742,
UMTS,222,10,25032,9184057,3,12.2582023,45.6854590,362,18,1,1595053169,1595053169,
UMTS,222,10,25032,9184059,5,12.2493474,45.6817414,927,41,1,1425203572,1595053169,
UMTS,222,10,25032,9184061,48,12.1950139,45.7172952,34835,809,1,1436723474,1587540835,
UMTS,222,10,25032,9184062,56,12.2161553,45.6792130,7448,1411,1,1449070819,1595798494,
UMTS,222,10,25032,9184063,64,12.1999721,45.6898351,37974,240,1,1559689337,1587842510,
UMTS,222,10,25032,9184069,109,12.1984134,45.6896797,3442,61,1,1460666009,1595798494,
UMTS,222,10,25032,9184071,72,12.2516491,45.6687119,1472,1116,1,1425203574,1595053169,
UMTS,222,10,25032,9184072,80,12.2562923,45.6639382,3173,2717,1,1415223334,1595798500,
UMTS,222,10,25032,9184073,88,12.2480991,45.6657441,4203,1610,1,1415223337,1587540830,
UMTS,222,10,25032,9184081,96,12.2368240,45.6645667,1623,1081,1,1450082272,1587540823,
UMTS,222,10,25032,9184082,104,12.2286742,45.6613285,3566,739,1,1452287180,1587540818,
UMTS,222,10,25032,9184083,112,12.2272208,45.6667801,2357,994,1,1492603284,1587540823,
UMTS,222,10,25032,9184088,511,12.2229479,45.6621649,1066,9,1,1476315946,1595798500,
UMTS,222,10,25032,9184112,464,12.2113839,45.6541986,3869,1384,1,1438789031,1595798500,
UMTS,222,10,25032,9184113,184,12.1975806,45.6536494,3195,527,1,1431939391,1582290109,
UMTS,222,10,25032,9184121,192,12.2516925,45.6961340,2640,257,1,1455370756,1582607162,
UMTS,222,10,25032,9184122,200,12.2457983,45.6835575,2121,456,1,1559689395,1587540823,
UMTS,222,10,25032,9184123,208,12.2437790,45.6886753,3022,898,1,1426789482,1587540830,
UMTS,222,10,25032,9184131,216,12.2495758,45.6663997,24476,2214,1,1415223335,1582631630,
UMTS,222,10,25032,9184132,224,12.2457151,45.6628748,2644,1452,1,1425203573,1582631630,
UMTS,222,10,25032,9184133,232,12.2426788,45.6650739,4244,1321,1,1432942228,1582631623,
UMTS,222,10,25032,9184141,102,12.2644982,45.6997411,1544,155,1,1440051077,1595053169,
UMTS,222,10,25032,9184142,110,12.2618790,45.6910969,1972,255,1,1440051077,1595053169,
UMTS,222,10,25032,9184143,118,12.2522979,45.6977969,1971,222,1,1426627210,1582607162,
UMTS,222,10,25032,9184151,240,12.2106751,45.6809062,16316,762,1,1460836419,1582290102,
UMTS,222,10,25032,9184152,248,12.2154748,45.6683594,2313,381,1,1491950328,1587540818,
UMTS,222,10,25032,9184153,256,12.1974715,45.6706728,38596,144,1,1452901448,1587842510,
UMTS,222,10,25032,9184157,435,12.2108318,45.6804603,1072,20,1,1460836419,1595798494,
UMTS,222,10,25032,9184181,312,12.2445591,45.6560404,1329,251,1,1556352229,1587540808,
UMTS,222,10,25032,9184182,320,12.2416294,45.6508004,2654,1120,1,1529733501,1595798500,
UMTS,222,10,25032,9184183,328,12.2433264,45.6587914,2337,623,1,1452513630,1587540808,
UMTS,222,10,25032,9184191,169,12.2476841,45.6563592,14745,377,1,1415223337,1586269882,
UMTS,222,10,25032,9184192,177,12.2573953,45.6525976,1545,636,1,1415223339,1585849245,
UMTS,222,10,25032,9184193,185,12.2515843,45.6567212,1269,310,1,1513448819,1586269882,
UMTS,222,10,25032,9184198,138,12.2599167,45.6538207,522,34,1,1440765107,1595798500,
UMTS,222,10,25032,9184211,360,12.2625267,45.6694412,1009,285,1,1479242728,1582088758,
UMTS,222,10,25032,9184212,368,12.2547738,45.6688996,816,152,1,1515000415,1582631623,
UMTS,222,10,25032,9184213,376,12.2506394,45.6700050,3691,1273,1,1425203572,1582607156,
UMTS,222,10,25032,9184221,384,12.2450382,45.6841970,1282,939,1,1524690048,1587540830,
UMTS,222,10,25032,9184222,392,12.2445185,45.6794750,1413,512,1,1535741241,1587540830,
UMTS,222,10,25032,9184223,400,12.2418003,45.6822291,1690,874,1,1536994395,1587540830,
UMTS,222,10,25032,9184228,392,12.2474473,45.6824877,897,29,1,1462902155,1605480497,
UMTS,222,10,25032,9184231,408,12.2427359,45.6700253,1545,1065,1,1456712152,1582607156,
UMTS,222,10,25032,9184232,416,12.2345194,45.6702180,1657,700,1,1457505402,1582607162,
UMTS,222,10,25032,9184233,424,12.2350125,45.6736156,1931,655,1,1515000415,1582742542,
UMTS,222,10,25032,9184237,300,12.2427275,45.6705499,437,43,1,1425203572,1595053169,
UMTS,222,10,25032,9184241,432,12.2259973,45.6566373,2539,490,1,1433848494,1587540813,
UMTS,222,10,25032,9184242,440,12.2170838,45.6537510,2510,872,1,1438789031,1587540818,
UMTS,222,10,25032,9184243,448,12.2199531,45.6614970,1726,286,1,1492603284,1587540818,
UMTS,222,10,25032,9184248,138,12.2174721,45.6545858,875,50,1,1440765107,1595798500,
UMTS,222,10,25032,9184251,456,12.2411183,45.6552922,3771,755,1,1470257840,1587540813,
UMTS,222,10,25032,9184252,464,12.2307417,45.6494737,2724,886,1,1438789031,1595798500,
UMTS,222,10,25032,9184253,472,12.2316135,45.6576030,2239,595,1,1433848494,1587540813,
UMTS,222,10,25032,9184271,193,12.2268639,45.6691217,1749,1451,1,1428502123,1582607162,
UMTS,222,10,25032,9184272,201,12.2211270,45.6646961,1974,328,1,1481382282,1582290105,
UMTS,222,10,25032,9184273,209,12.2214592,45.6709679,1479,1219,1,1434485388,1582607162,
UMTS,222,10,25032,9184291,241,12.2517619,45.6753124,962,452,1,1425203574,1582607156,
UMTS,222,10,25032,9184292,249,12.2488274,45.6710324,1195,701,1,1425203572,1582607156,
UMTS,222,10,25032,9184293,257,12.2456342,45.6747898,807,761,1,1535741241,1582607145,
UMTS,222,10,25032,9184297,1,12.2515733,45.6779382,672,55,1,1423990449,1595053169,
UMTS,222,10,25032,9184299,3,12.2462639,45.6736906,185,4,1,1595053169,1595053169,
UMTS,222,10,25032,9184301,49,12.2624592,45.6611783,2430,2208,1,1427831867,1582631630,
UMTS,222,10,25032,9184302,57,12.2555056,45.6598057,2415,867,1,1415223337,1582631630,
UMTS,222,10,25032,9184303,65,12.2551775,45.6645790,1358,918,1,1415223338,1582631630,
UMTS,222,10,25032,9184311,289,12.2317844,45.6879201,2420,649,1,1469017107,1587540830,
UMTS,222,10,25032,9184312,297,12.2379269,45.6770865,1503,721,1,1469017107,1587540823,
UMTS,222,10,25032,9184313,305,12.2309643,45.6740968,5144,1290,1,1459806419,1587540835,
UMTS,222,10,25032,9184321,337,12.2200014,45.6846936,2096,500,1,1463073536,1582607162,
UMTS,222,10,25032,9184322,345,12.2228060,45.6823298,1845,545,1,1449080131,1582607162,
UMTS,222,10,25032,9184323,353,12.2153040,45.6808174,1501,724,1,1460666009,1582290102,
UMTS,222,10,25032,9184329,288,12.2118509,45.6802472,248,16,1,1473443387,1595798494,
UMTS,222,10,25032,9184351,54,12.2418621,45.6671508,898,198,1,1425336836,1595053169,
UMTS,222,10,25032,9184352,66,12.2384198,45.6629683,2606,892,1,1451424766,1586269890,
UMTS,222,10,25032,9184353,81,12.2354219,45.6665089,970,692,1,1423740252,1587540823,
UMTS,222,10,25032,9184361,103,12.2473209,45.6597191,2726,1097,1,1415225742,1587540830,
UMTS,222,10,25032,9184362,111,12.2461092,45.6556259,2460,457,1,1513448819,1595798500,
UMTS,222,10,25032,9184363,119,12.2432512,45.6578015,4136,1132,1,1438162077,1587540808,
UMTS,222,10,25032,9184371,71,12.2562862,45.6857010,1330,264,1,1486113149,1595053169,
UMTS,222,10,25032,9184372,87,12.2530491,45.6815554,1023,184,1,1482572955,1595053169,
UMTS,222,10,25032,9184373,95,12.2507639,45.6812037,1400,634,1,1482437318,1595053169,
UMTS,222,10,25032,9184581,78,12.3361805,45.8785464,330,5,1,1582529188,1582923522,
UMTS,222,10,25032,9184591,75,12.3311811,45.9012936,896,49,1,1536695622,1580484278,
UMTS,222,10,25032,9184592,76,12.3426595,45.8804534,452,11,1,1545722042,1582529188,
UMTS,222,10,25032,9184632,381,12.2799739,45.8727002,175,8,1,1541572148,1582923522,
UMTS,222,10,25032,9184633,382,12.2694381,45.8692507,1506,51,1,1541572148,1582923532,
UMTS,222,10,25032,9184697,301,12.3164252,45.6478295,4145,200,1,1493548128,1595798500,
UMTS,222,10,25032,9184698,309,12.3116307,45.6345023,2993,156,1,1492705833,1593101539,
UMTS,222,10,25032,9184699,317,12.3105690,45.6497096,2227,228,1,1493548128,1595798500,
UMTS,222,10,25032,9184707,121,12.3015367,45.6631902,3253,68,1,1423330223,1584131142,
UMTS,222,10,25032,9184708,128,12.3041506,45.6488820,3818,194,1,1423013797,1595798500,
UMTS,222,10,25032,9184709,129,12.2746762,45.6554096,1922,185,1,1427288019,1595798500,
UMTS,222,10,25032,9184711,228,12.3148439,45.6518909,4867,365,1,1415225742,1595798500,
UMTS,222,10,25032,9184713,230,12.2869123,45.6594295,1142,7,1,1512151781,1580602532,
UMTS,222,10,25032,9184759,402,11.9208185,45.6834385,23531,157,1,1431939401,1596064005,
UMTS,222,10,25032,9184761,301,11.9795480,45.7303222,12359,57,1,1434902306,1598122304,
UMTS,222,10,25032,9184809,207,11.9827778,45.7443006,9091,47,1,1442596031,1591483761,
UMTS,222,10,25032,9184821,100,12.0478158,45.7805263,1734,306,1,1543236050,1582607172,
UMTS,222,10,25032,9184873,123,12.2897139,45.9626935,1431,36,1,1537471905,1580484278,
UMTS,222,10,25032,9184878,,12.3071561,45.9761693,0,1,1,1598597776,1598597776,
UMTS,222,10,25032,9184991,67,12.2507441,45.7274495,6135,443,1,1429815876,1582607167,
UMTS,222,10,25032,9184992,68,12.2427414,45.7237939,2448,271,1,1432579871,1586858938,
UMTS,222,10,25032,9184993,69,12.2237398,45.7242106,55014,531,1,1432579868,1582742542,
UMTS,222,10,25032,9186947,84,12.1872424,45.8934374,1530,72,1,1582656368,1597436718,
UMTS,222,10,25032,9186948,85,12.1546338,45.8490456,5820,248,1,1517641424,1597436718,
UMTS,222,10,25032,9186957,89,12.2041092,45.9019792,75,6,1,1582656368,1582923532,
UMTS,222,10,25032,9186968,133,12.2395749,45.5877534,1384,82,1,1438068302,1582529183,
UMTS,222,10,25032,9186981,41,12.2693168,45.8749648,14818,17,1,1514318789,1582923522,
UMTS,222,10,25032,9187011,204,12.3202394,45.6717746,7129,212,1,1444914277,1590647424,
UMTS,222,10,25032,9187012,45,12.3124401,45.6675515,10907,422,1,1423203383,1590952372,
UMTS,222,10,25032,9187013,46,12.3038073,45.6947732,28112,67,1,1428740206,1582529188,
UMTS,222,10,25032,9187032,165,12.3467957,45.8776923,3724,39,1,1456766746,1582923522,
UMTS,222,10,25032,9190302,501,12.5153552,45.7003155,4566,79,1,1447101899,1582912023,
UMTS,222,10,25032,9190303,502,12.4899134,45.7013760,1054,30,1,1444373209,1582912023,
UMTS,222,10,25032,9190411,88,12.3163576,45.8302924,158,4,1,1582529188,1582529188,
UMTS,222,10,25032,9190412,93,12.3024049,45.8038264,1787,4,1,1576010111,1582529188,
UMTS,222,10,25032,9190432,96,12.0141976,45.8033096,3235,519,1,1443543449,1595798494,
UMTS,222,10,25032,9190591,403,12.3120164,45.6374103,3723,159,1,1423938484,1582529183,
UMTS,222,10,25032,9190593,419,12.2796995,45.6544885,2825,454,1,1433905484,1582261555,
UMTS,222,10,25032,9190597,403,12.3030593,45.6315220,2440,59,1,1496902872,1582529183,
UMTS,222,10,25032,9190607,472,11.9850052,45.9023122,3604,23,1,1436723474,1582656376,
UMTS,222,10,25032,9190617,467,12.0190300,45.8838968,3871,53,1,1436723476,1582656376,
UMTS,222,10,25032,9190618,480,12.0203588,45.8250743,14857,29,1,1434824008,1595798494,
UMTS,222,10,25032,9190619,482,11.9698633,45.8828698,2655,13,1,1556234149,1582656376,
UMTS,222,10,25032,9192337,100,12.2988441,45.9583121,5932,6,1,1542060708,1582581770,
UMTS,222,10,25032,9192339,493,12.0563020,45.9457020,0,1,1,1594283586,1594283586,
UMTS,222,10,25032,9192418,70,12.2674054,45.7067493,550,15,1,1527445795,1595053169,
UMTS,222,10,25032,9192421,131,12.2857815,45.7750594,6771,103,1,1429815879,1595053169,
UMTS,222,10,25032,9193278,407,12.0235868,45.8964725,1164,8,1,1530808944,1596301200,
UMTS,222,10,25032,9193317,28,12.0887047,45.8639115,522,5,1,1582656368,1582656368,
UMTS,222,10,25032,9193318,196,12.0976645,45.8159083,7586,225,1,1539545696,1582656368,
UMTS,222,10,25032,9193319,188,12.0627037,45.8570470,7935,29,1,1499194968,1582656368,
UMTS,222,10,25032,9195358,10,12.3025925,45.6915311,12768,88,1,1434781630,1581972666,
UMTS,222,10,25032,9195359,128,12.1617653,45.8321815,19538,157,1,1437201142,1597436719,
UMTS,222,10,25032,9197891,33,12.2034636,45.6428781,1788,383,1,1476917913,1582088753,
UMTS,222,10,25032,9197893,84,12.1766134,45.6279537,1546,94,1,1582290109,1582290109,
UMTS,222,10,25032,9199642,457,12.3442420,45.8957789,4249,13,1,1546510968,1592928737,
UMTS,222,10,25032,9199651,347,12.3387761,45.7452433,2783,145,1,1466469346,1595053169,
UMTS,222,10,25032,9199652,253,12.3129058,45.7394850,1760,72,1,1455221988,1595053169,
UMTS,222,10,25032,9199653,262,12.3060039,45.7605400,4340,72,1,1429815878,1595053169,
UMTS,222,10,25032,9199678,443,12.3932351,45.7004286,4246,146,1,1511444082,1583691176,
UMTS,222,10,25032,9199719,473,12.3029189,45.9418833,2556,90,1,1533621435,1593101538,
UMTS,222,10,25032,9199737,3,12.1607292,45.7218085,3150,184,1,1429815872,1598122310,
UMTS,222,10,25032,9199738,2,12.1412402,45.7038153,2847,127,1,1429815871,1595798494,
UMTS,222,10,25032,9199739,3,12.1320729,45.7209491,7321,361,1,1427460268,1598122310,
UMTS,222,10,25032,9200001,401,12.3937885,45.8045582,37018,310,1,1423760754,1600595481,
UMTS,222,10,25032,9200003,403,12.3808121,45.7868760,19528,138,1,1423760754,1592285170,
UMTS,222,10,25032,9200027,177,12.3072002,46.0398058,4780,96,1,1533621435,1596045371,
UMTS,222,10,25032,9200028,178,12.2799848,45.9957555,3925,103,1,1533621435,1596435006,
UMTS,222,10,25032,9200032,173,12.0052722,45.8939393,1295,33,1,1504907295,1582656376,
UMTS,222,10,25032,9200033,181,11.9778107,45.8769957,3020,13,1,1470059362,1582656376,
UMTS,222,10,25032,9200738,479,12.0205854,45.8137038,8113,331,1,1452357568,1595798494,
UMTS,222,10,25032,9200739,481,12.0200379,45.8441749,19134,40,1,1454784694,1595798494,
UMTS,222,10,25032,9200837,409,12.2869375,45.7769930,3486,85,1,1532811686,1595053169,
UMTS,222,10,25032,9200838,420,12.2811093,45.7505161,1085,15,1,1533588072,1594052236,
UMTS,222,10,25032,9200839,417,12.1865092,45.7851604,8291,42,1,1536344908,1593101539,
UMTS,222,10,25032,9201077,361,12.3100097,45.8364738,3658,24,1,1546510965,1582529188,
UMTS,222,10,25032,9201078,383,12.3191860,45.8165708,2647,6,1,1576303984,1582529188,
UMTS,222,10,25032,9201079,390,12.3043601,45.8065231,1653,41,1,1536344908,1592285170,
UMTS,222,10,25032,9201088,87,12.1557476,45.8547265,2951,125,1,1542978829,1582923532,
UMTS,222,10,25032,9201089,312,12.1243727,45.8639335,812,32,1,1582656368,1582656368,
UMTS,222,10,25032,9201141,286,12.2980716,45.6820647,956,14,1,1435245083,1581753814,
UMTS,222,10,25032,9201143,382,12.2806269,45.6713434,1587,68,1,1467300777,1581753814,
UMTS,222,10,25032,9201163,151,12.0999035,45.7259755,11062,126,1,1490595467,1582742558,
UMTS,222,10,25032,9201371,196,12.0868961,45.7628774,5176,525,1,1460405897,1595798494,
UMTS,222,10,25032,9201373,199,12.0728173,45.7756825,2793,448,1,1510687135,1595798494,
UMTS,222,10,25032,9203581,91,12.1807371,45.6390778,19938,390,1,1425203575,1587540808,
UMTS,222,10,25032,9203582,174,12.2390996,45.6293712,2255,101,1,1505429142,1583007708,
UMTS,222,10,25032,9203583,175,12.2177761,45.6333614,5090,112,1,1434485390,1581656787,
UMTS,222,10,25032,9203597,370,12.1933549,45.8974486,1071,104,1,1582656368,1597436718,
UMTS,222,10,25032,9203598,379,12.1782798,45.8567351,3633,9,1,1556234132,1597436708,
UMTS,222,10,25032,9203638,83,12.3534184,45.6243098,5002,105,1,1483516374,1595798500,
UMTS,222,10,25032,9203951,153,11.8676061,45.8124964,16483,103,1,1436723475,1594283586,
UMTS,222,10,25032,9203962,68,11.9645445,45.8166396,13738,331,1,1442404426,1598122304,
UMTS,222,10,25032,9203978,252,12.2767397,45.9844651,261,5,1,1592285170,1592285170,
UMTS,222,10,25032,9205807,73,12.3029159,45.6217331,2058,90,1,1492705833,1582529183,
UMTS,222,10,25032,9205808,78,12.2910602,45.5994802,4206,258,1,1484944209,1582529183,
UMTS,222,10,25032,9205809,108,12.2769309,45.6348846,21984,32,1,1500270523,1582529183,
UMTS,222,10,25032,9206207,141,11.9437550,45.7990961,10046,95,1,1461501627,1596449523,
UMTS,222,10,25032,9206208,148,11.9952086,45.7769854,6868,111,1,1434740811,1592754831,
UMTS,222,10,25032,9206232,41,12.3503747,45.7100213,3504,257,1,1476393326,1581753803,
UMTS,222,10,25032,9206238,41,12.3526590,45.7052015,6026,321,1,1535868565,1590310744,
UMTS,222,10,25032,9206241,122,12.3071792,45.7014811,3121,93,1,1435245083,1582529188,
UMTS,222,10,25032,9206242,286,12.2496672,45.6702480,6709,662,1,1428740205,1582520828,
UMTS,222,10,25032,9206243,124,12.2685393,45.7050342,1403,76,1,1509830746,1581397394,
UMTS,222,10,25032,9206341,457,12.3390461,45.8670322,2358,107,1,1460058306,1595597464,
UMTS,222,10,25032,9206343,157,12.2665959,45.8355801,12444,166,1,1456766746,1592928737,
UMTS,222,10,25032,9206381,113,12.1987728,45.6676140,4245,317,1,1428287255,1587540823,
UMTS,222,10,25032,9206382,114,12.1672033,45.6620170,3733,89,1,1467836442,1582290109,
UMTS,222,10,25032,9206383,115,12.1323765,45.7354492,10640,199,1,1428570128,1581915978,
UMTS,222,10,25032,9206579,163,12.1494313,45.7228458,5209,143,1,1482480666,1598122304,
UMTS,222,10,25032,9206621,15,12.3838645,45.6388991,9245,280,1,1432583058,1595798500,
UMTS,222,10,25032,9206623,23,12.3797731,45.6397804,4653,127,1,1458898617,1595798500,
UMTS,222,10,25032,9207653,123,12.0093225,45.6370435,7121,71,1,1490595467,1598122304,
UMTS,222,10,25032,9208207,47,12.2852899,45.9426623,632,2,1,1575830356,1582581770,
UMTS,222,10,25032,9208208,45,12.1867311,45.9039157,9141,50,1,1537166024,1597436718,
UMTS,222,10,25032,9209191,61,11.9809012,45.6855588,2106,123,1,1432139133,1598122310,
UMTS,222,10,25032,9209861,125,12.2889710,45.7717955,3312,105,1,1428740198,1595053169,
UMTS,222,10,25032,9209908,469,12.0118747,45.8302133,18266,175,1,1452334086,1595798489,
UMTS,222,10,25032,9209909,470,11.9535033,45.8872817,2675,70,1,1470059362,1582656376,
UMTS,222,10,25032,9209971,511,12.1264225,45.7826427,3772,433,1,1433519990,1582607167,
UMTS,222,10,25032,9209972,298,12.1336890,45.7718925,4540,111,1,1437933241,1582607167,
UMTS,222,10,25032,9209973,490,12.1003371,45.7816603,2654,350,1,1442145644,1582607172,
UMTS,222,10,25032,9209979,490,12.0957985,45.7854212,6852,1393,1,1426198522,1595798494,
UMTS,222,10,25032,9209981,378,12.1671109,45.5855168,2553,65,1,1440151578,1582529183,
UMTS,222,10,25032,9215068,489,11.9332967,45.8470806,7965,207,1,1468770346,1596449523,
UMTS,222,10,25032,9215077,30,12.1820985,45.8721582,803,37,1,1542978827,1597436708,
UMTS,222,10,25032,9215078,66,12.1749020,45.8471582,5002,126,1,1542978829,1597436719,
UMTS,222,10,25032,9215079,311,12.1610604,45.8728059,776,49,1,1582656368,1582923532,
UMTS,222,10,25032,9215087,227,11.9330210,45.8664143,10435,104,1,1436723474,1596449520,
UMTS,222,10,25032,9215088,409,11.8627475,45.7945913,15845,326,1,1449539369,1597345686,
UMTS,222,10,25032,9215089,399,11.8281949,45.8284133,7417,397,1,1447051723,1599665624,
UMTS,222,10,25032,9215122,75,11.8841584,45.8323795,1526,59,1,1439010186,1589801142,
UMTS,222,10,25032,9215133,451,12.2648999,45.6930418,1619,191,1,1573512934,1582088748,
UMTS,222,10,25032,9218171,21,12.2148572,45.6596858,1266,113,1,1538600154,1581656798,
UMTS,222,10,25032,9218172,22,12.1987872,45.6609534,1024,51,1,1432139143,1581397388,
UMTS,222,10,25032,9218179,146,12.1937949,45.6679776,4212,11,1,1432139143,1595798494,
UMTS,222,10,25032,9218181,258,12.2717445,45.6531967,2091,558,1,1481714703,1585849253,
UMTS,222,10,25032,9218182,259,12.2734891,45.6435035,3169,99,1,1452081212,1581656782,
UMTS,222,10,25032,9218183,261,12.2680004,45.6465131,1462,149,1,1513448819,1581656782,
UMTS,222,10,25032,9218231,256,12.0553174,45.7833623,1277,54,1,1515264026,1581311018,
UMTS,222,10,25032,9218237,256,12.0623447,45.7859038,3178,554,1,1512844496,1595798494,
UMTS,222,10,25032,9218238,257,12.0607371,45.7544734,6023,206,1,1465923939,1595798494,
UMTS,222,10,25032,9220807,451,12.2203825,45.5885962,1279,58,1,1490595456,1582529183,
UMTS,222,10,25032,9220808,452,12.2288069,45.5880458,4422,109,1,1488653377,1582529183,
UMTS,222,10,25032,9220809,453,12.2193002,45.6095970,9211,783,1,1485644627,1582529183,
UMTS,222,10,25032,9221907,236,12.0546045,45.7864210,8865,254,1,1512844496,1595798494,
UMTS,222,10,25032,9221908,238,12.0322444,45.7917750,1479,342,1,1460666014,1595798494,
UMTS,222,10,25032,9221909,239,12.0290785,45.8253184,6754,117,1,1447229460,1595798494,
UMTS,222,10,25032,9221921,482,12.2421944,45.7202704,2494,293,1,1579755804,1582742542,
UMTS,222,10,25032,9221922,483,12.2231679,45.6989185,2657,219,1,1438032896,1587540830,
UMTS,222,10,25032,9221923,484,12.2039024,45.7266354,1917,131,1,1432579869,1582742542,
UMTS,222,10,25032,9221931,141,12.1979789,45.7274723,5116,504,1,1432579868,1582742542,
UMTS,222,10,25032,9221932,142,12.1718325,45.7225429,6823,583,1,1429815872,1582742542,
UMTS,222,10,25032,9221933,143,12.1676863,45.7578546,55164,236,1,1429815873,1582607167,
UMTS,222,10,25032,9221957,492,11.9764121,45.8910737,11130,90,1,1436723474,1590568594,
UMTS,222,10,25032,9221968,183,12.0264773,45.7984118,7942,39,1,1539444201,1582656368,
UMTS,222,10,25032,9221969,97,12.0455184,45.8841104,1075,4,1,1539756076,1596301200,
UMTS,222,10,25032,9222381,299,12.2785646,45.7172961,6139,713,1,1427539433,1595053169,
UMTS,222,10,25032,9222382,311,12.2448956,45.7237284,15580,190,1,1427226464,1582631623,
UMTS,222,10,25032,9222383,313,12.2646839,45.7365513,3512,218,1,1429815878,1582607167,
UMTS,222,10,25032,9222589,3,12.1370896,45.7916405,11526,39,1,1499356181,1598122310,
UMTS,222,10,25032,9223167,13,11.9412562,45.9141378,4294,108,1,1538600161,1582656376,
UMTS,222,10,25032,9223168,16,11.9410472,45.9148133,3888,140,1,1470059362,1582656376,
UMTS,222,10,25032,9223172,68,11.9950070,45.7491726,52311,177,1,1447229460,1598122304,
UMTS,222,10,25032,9223218,502,12.2247422,45.8933348,2302,102,1,1541572148,1582923532,
UMTS,222,10,25032,9223219,503,12.2118818,45.9019317,638,54,1,1545299325,1582923532,
UMTS,222,10,25032,9223227,507,12.2463971,45.9190189,12797,26,1,1542060708,1582656368,
UMTS,222,10,25032,9223228,506,12.2429178,45.8735704,1624,60,1,1541572148,1582923532,
UMTS,222,10,25032,9224607,120,12.3438807,45.8800617,176,4,1,1582529188,1582923522,
UMTS,222,10,25032,9224608,124,12.3389485,45.8757684,3188,47,1,1546510965,1592928737,
UMTS,222,10,25032,9225137,10,12.2773615,45.7436144,30468,184,1,1488653393,1595053169,
